share_code,trade_date,weight
601698.SH,2025-04-01,0.0606
688303.SH,2025-04-01,0.0604
688187.SH,2025-04-01,0.0597
601136.SH,2025-04-01,0.0574
603833.SH,2025-04-01,0.0562
601236.SH,2025-04-01,0.054
300979.SZ,2025-04-01,0.046
688082.SH,2025-04-01,0.0446
601808.SH,2025-04-01,0.0413
000800.SZ,2025-04-01,0.0386
600377.SH,2025-04-01,0.0378
001289.SZ,2025-04-01,0.0127
600519.SH,2025-05-30,4.739
300750.SZ,2025-05-30,3.274
601318.SH,2025-05-30,2.843
600036.SH,2025-05-30,2.665
000333.SZ,2025-05-30,1.916
600900.SH,2025-05-30,1.832
601166.SH,2025-05-30,1.632
002594.SZ,2025-05-30,1.582
601899.SH,2025-05-30,1.448
300059.SZ,2025-05-30,1.291
600030.SH,2025-05-30,1.235
601398.SH,2025-05-30,1.228
000858.SZ,2025-05-30,1.216
600276.SH,2025-05-30,1.212
000651.SZ,2025-05-30,1.031
600887.SH,2025-05-30,0.956
601211.SH,2025-05-30,0.92
601328.SH,2025-05-30,0.887
601288.SH,2025-05-30,0.875
601816.SH,2025-05-30,0.856
688981.SH,2025-05-30,0.809
600919.SH,2025-05-30,0.799
603259.SH,2025-05-30,0.787
002475.SZ,2025-05-30,0.762
600000.SH,2025-05-30,0.718
300124.SZ,2025-05-30,0.702
000725.SZ,2025-05-30,0.696
300760.SZ,2025-05-30,0.679
002371.SZ,2025-05-30,0.661
601088.SH,2025-05-30,0.647
688041.SH,2025-05-30,0.627
688256.SH,2025-05-30,0.625
601728.SH,2025-05-30,0.618
601668.SH,2025-05-30,0.586
601601.SH,2025-05-30,0.584
601988.SH,2025-05-30,0.577
000001.SZ,2025-05-30,0.556
600031.SH,2025-05-30,0.554
601127.SH,2025-05-30,0.551
002352.SZ,2025-05-30,0.551
002714.SZ,2025-05-30,0.548
600016.SH,2025-05-30,0.535
603501.SH,2025-05-30,0.526
600941.SH,2025-05-30,0.523
601229.SH,2025-05-30,0.522
601919.SH,2025-05-30,0.518
002415.SZ,2025-05-30,0.515
600309.SH,2025-05-30,0.506
000063.SZ,2025-05-30,0.497
601857.SH,2025-05-30,0.466
600690.SH,2025-05-30,0.466
601169.SH,2025-05-30,0.462
600660.SH,2025-05-30,0.46
603019.SH,2025-05-30,0.449
600809.SH,2025-05-30,0.446
600406.SH,2025-05-30,0.442
300498.SZ,2025-05-30,0.439
002142.SZ,2025-05-30,0.437
601766.SH,2025-05-30,0.434
300502.SZ,2025-05-30,0.434
300274.SZ,2025-05-30,0.434
688008.SH,2025-05-30,0.432
601012.SH,2025-05-30,0.432
000568.SZ,2025-05-30,0.427
601688.SH,2025-05-30,0.425
002230.SZ,2025-05-30,0.422
600050.SH,2025-05-30,0.422
600028.SH,2025-05-30,0.418
300308.SZ,2025-05-30,0.416
000338.SZ,2025-05-30,0.405
601225.SH,2025-05-30,0.401
000100.SZ,2025-05-30,0.398
601985.SH,2025-05-30,0.391
688012.SH,2025-05-30,0.378
002027.SZ,2025-05-30,0.374
601138.SH,2025-05-30,0.373
600104.SH,2025-05-30,0.372
603986.SH,2025-05-30,0.37
603288.SH,2025-05-30,0.367
601818.SH,2025-05-30,0.365
600150.SH,2025-05-30,0.34
000425.SZ,2025-05-30,0.338
601006.SH,2025-05-30,0.337
605499.SH,2025-05-30,0.33
688111.SH,2025-05-30,0.323
601628.SH,2025-05-30,0.316
600926.SH,2025-05-30,0.313
600436.SH,2025-05-30,0.305
600905.SH,2025-05-30,0.304
000625.SZ,2025-05-30,0.304
601009.SH,2025-05-30,0.304
601939.SH,2025-05-30,0.301
000792.SZ,2025-05-30,0.299
600999.SH,2025-05-30,0.298
600019.SH,2025-05-30,0.294
601658.SH,2025-05-30,0.293
601888.SH,2025-05-30,0.293
600111.SH,2025-05-30,0.292
600089.SH,2025-05-30,0.291
600048.SH,2025-05-30,0.289
300015.SZ,2025-05-30,0.287
002050.SZ,2025-05-30,0.287
601390.SH,2025-05-30,0.285
688271.SH,2025-05-30,0.281
600585.SH,2025-05-30,0.276
300014.SZ,2025-05-30,0.274
000938.SZ,2025-05-30,0.273
600547.SH,2025-05-30,0.269
600938.SH,2025-05-30,0.268
300033.SZ,2025-05-30,0.264
600760.SH,2025-05-30,0.262
601600.SH,2025-05-30,0.257
603993.SH,2025-05-30,0.252
002241.SZ,2025-05-30,0.252
000977.SZ,2025-05-30,0.25
601989.SH,2025-05-30,0.25
002311.SZ,2025-05-30,0.25
000538.SZ,2025-05-30,0.25
002179.SZ,2025-05-30,0.247
002422.SZ,2025-05-30,0.245
601838.SH,2025-05-30,0.244
600958.SH,2025-05-30,0.242
601916.SH,2025-05-30,0.241
600415.SH,2025-05-30,0.239
000776.SZ,2025-05-30,0.239
600015.SH,2025-05-30,0.238
600893.SH,2025-05-30,0.234
600584.SH,2025-05-30,0.228
603799.SH,2025-05-30,0.225
000002.SZ,2025-05-30,0.224
002028.SZ,2025-05-30,0.221
600438.SH,2025-05-30,0.218
300408.SZ,2025-05-30,0.217
002049.SZ,2025-05-30,0.216
000166.SZ,2025-05-30,0.211
601336.SH,2025-05-30,0.208
002463.SZ,2025-05-30,0.206
600795.SH,2025-05-30,0.202
601669.SH,2025-05-30,0.202
600489.SH,2025-05-30,0.201
300433.SZ,2025-05-30,0.2
600009.SH,2025-05-30,0.2
600570.SH,2025-05-30,0.198
601377.SH,2025-05-30,0.197
600010.SH,2025-05-30,0.196
002304.SZ,2025-05-30,0.196
000963.SZ,2025-05-30,0.194
601995.SH,2025-05-30,0.192
600886.SH,2025-05-30,0.186
601901.SH,2025-05-30,0.186
601100.SH,2025-05-30,0.181
601186.SH,2025-05-30,0.18
600160.SH,2025-05-30,0.177
000157.SZ,2025-05-30,0.176
600989.SH,2025-05-30,0.174
601360.SH,2025-05-30,0.173
000768.SZ,2025-05-30,0.172
600115.SH,2025-05-30,0.171
601881.SH,2025-05-30,0.17
002460.SZ,2025-05-30,0.169
002001.SZ,2025-05-30,0.168
000661.SZ,2025-05-30,0.167
688169.SH,2025-05-30,0.167
601689.SH,2025-05-30,0.165
603369.SH,2025-05-30,0.165
688036.SH,2025-05-30,0.164
600066.SH,2025-05-30,0.163
000975.SZ,2025-05-30,0.163
600674.SH,2025-05-30,0.163
600029.SH,2025-05-30,0.163
601058.SH,2025-05-30,0.163
002736.SZ,2025-05-30,0.161
600196.SH,2025-05-30,0.16
600346.SH,2025-05-30,0.159
600011.SH,2025-05-30,0.158
601788.SH,2025-05-30,0.158
600183.SH,2025-05-30,0.158
002252.SZ,2025-05-30,0.157
001979.SZ,2025-05-30,0.156
601800.SH,2025-05-30,0.155
601998.SH,2025-05-30,0.155
600426.SH,2025-05-30,0.153
002920.SZ,2025-05-30,0.152
000807.SZ,2025-05-30,0.151
688126.SH,2025-05-30,0.151
300661.SZ,2025-05-30,0.151
002236.SZ,2025-05-30,0.149
601111.SH,2025-05-30,0.149
601066.SH,2025-05-30,0.148
002466.SZ,2025-05-30,0.148
300442.SZ,2025-05-30,0.147
600745.SH,2025-05-30,0.146
000786.SZ,2025-05-30,0.144
601021.SH,2025-05-30,0.143
601868.SH,2025-05-30,0.143
300418.SZ,2025-05-30,0.143
003816.SZ,2025-05-30,0.143
000408.SZ,2025-05-30,0.142
601878.SH,2025-05-30,0.142
600741.SH,2025-05-30,0.141
002648.SZ,2025-05-30,0.14
601117.SH,2025-05-30,0.14
600460.SH,2025-05-30,0.139
600372.SH,2025-05-30,0.139
601633.SH,2025-05-30,0.139
301269.SZ,2025-05-30,0.137
002601.SZ,2025-05-30,0.137
300394.SZ,2025-05-30,0.135
600176.SH,2025-05-30,0.135
600588.SH,2025-05-30,0.133
300782.SZ,2025-05-30,0.131
601319.SH,2025-05-30,0.131
002074.SZ,2025-05-30,0.131
600600.SH,2025-05-30,0.13
600219.SH,2025-05-30,0.13
603392.SH,2025-05-30,0.13
600085.SH,2025-05-30,0.129
002493.SZ,2025-05-30,0.129
001965.SZ,2025-05-30,0.129
300896.SZ,2025-05-30,0.128
300347.SZ,2025-05-30,0.128
688396.SH,2025-05-30,0.125
000895.SZ,2025-05-30,0.125
300759.SZ,2025-05-30,0.123
002129.SZ,2025-05-30,0.122
600482.SH,2025-05-30,0.122
000596.SZ,2025-05-30,0.122
000630.SZ,2025-05-30,0.121
688506.SH,2025-05-30,0.12
600039.SH,2025-05-30,0.12
300832.SZ,2025-05-30,0.117
601877.SH,2025-05-30,0.117
600515.SH,2025-05-30,0.117
600188.SH,2025-05-30,0.114
300122.SZ,2025-05-30,0.114
600233.SH,2025-05-30,0.113
600161.SH,2025-05-30,0.113
002555.SZ,2025-05-30,0.113
002709.SZ,2025-05-30,0.112
002916.SZ,2025-05-30,0.111
000301.SZ,2025-05-30,0.111
000999.SZ,2025-05-30,0.109
600362.SH,2025-05-30,0.109
300450.SZ,2025-05-30,0.108
002271.SZ,2025-05-30,0.108
600023.SH,2025-05-30,0.107
000876.SZ,2025-05-30,0.107
600845.SH,2025-05-30,0.107
002180.SZ,2025-05-30,0.106
605117.SH,2025-05-30,0.105
601618.SH,2025-05-30,0.104
688223.SH,2025-05-30,0.103
601607.SH,2025-05-30,0.102
603296.SH,2025-05-30,0.1
601799.SH,2025-05-30,0.099
600027.SH,2025-05-30,0.099
601872.SH,2025-05-30,0.098
600875.SH,2025-05-30,0.097
002938.SZ,2025-05-30,0.097
601898.SH,2025-05-30,0.097
600332.SH,2025-05-30,0.094
600025.SH,2025-05-30,0.09
300999.SZ,2025-05-30,0.09
002459.SZ,2025-05-30,0.09
600061.SH,2025-05-30,0.089
300316.SZ,2025-05-30,0.088
002007.SZ,2025-05-30,0.088
600803.SH,2025-05-30,0.087
603260.SH,2025-05-30,0.086
300628.SZ,2025-05-30,0.085
000617.SZ,2025-05-30,0.085
601238.SH,2025-05-30,0.085
000983.SZ,2025-05-30,0.085
600918.SH,2025-05-30,0.084
300413.SZ,2025-05-30,0.083
603659.SH,2025-05-30,0.083
600018.SH,2025-05-30,0.081
002812.SZ,2025-05-30,0.08
688599.SH,2025-05-30,0.072
600026.SH,2025-05-30,0.07
601059.SH,2025-05-30,0.069
603195.SH,2025-05-30,0.068
688472.SH,2025-05-30,0.065
688009.SH,2025-05-30,0.064
601699.SH,2025-05-30,0.064
603806.SH,2025-05-30,0.063
688303.SH,2025-05-30,0.061
601698.SH,2025-05-30,0.061
601236.SH,2025-05-30,0.057
688187.SH,2025-05-30,0.057
000708.SZ,2025-05-30,0.057
603833.SH,2025-05-30,0.056
601865.SH,2025-05-30,0.054
601136.SH,2025-05-30,0.051
688082.SH,2025-05-30,0.044
300979.SZ,2025-05-30,0.04
601808.SH,2025-05-30,0.04
600377.SH,2025-05-30,0.04
000800.SZ,2025-05-30,0.035
001289.SZ,2025-05-30,0.012
600519.SH,2025-05-06,4.867
300750.SZ,2025-05-06,3.059
601318.SH,2025-05-06,2.7329
600036.SH,2025-05-06,2.5595
000333.SZ,2025-05-06,1.8099
600900.SH,2025-05-06,1.7844
002594.SZ,2025-05-06,1.6295
601166.SH,2025-05-06,1.5068
601899.SH,2025-05-06,1.4622
300059.SZ,2025-05-06,1.325
000858.SZ,2025-05-06,1.2562
600030.SH,2025-05-06,1.2446
601398.SH,2025-05-06,1.2229
600276.SH,2025-05-06,1.1383
000651.SZ,2025-05-06,1.0185
600887.SH,2025-05-06,0.9451
601211.SH,2025-05-06,0.9322
688981.SH,2025-05-06,0.8935
601328.SH,2025-05-06,0.8723
601288.SH,2025-05-06,0.8585
601816.SH,2025-05-06,0.8498
002475.SZ,2025-05-06,0.8043
300124.SZ,2025-05-06,0.7729
603259.SH,2025-05-06,0.7543
688256.SH,2025-05-06,0.7379
600919.SH,2025-05-06,0.7346
002371.SZ,2025-05-06,0.7287
000725.SZ,2025-05-06,0.7167
688041.SH,2025-05-06,0.6971
300760.SZ,2025-05-06,0.6674
600000.SH,2025-05-06,0.6555
601088.SH,2025-05-06,0.6322
601728.SH,2025-05-06,0.6038
600031.SH,2025-05-06,0.5836
601988.SH,2025-05-06,0.5784
603501.SH,2025-05-06,0.5753
601668.SH,2025-05-06,0.5751
002714.SZ,2025-05-06,0.5425
002415.SZ,2025-05-06,0.5322
000001.SZ,2025-05-06,0.5316
601127.SH,2025-05-06,0.5308
000063.SZ,2025-05-06,0.5276
002352.SZ,2025-05-06,0.5272
601601.SH,2025-05-06,0.5204
600309.SH,2025-05-06,0.5185
601229.SH,2025-05-06,0.514
600941.SH,2025-05-06,0.5102
600809.SH,2025-05-06,0.4984
600016.SH,2025-05-06,0.4926
603019.SH,2025-05-06,0.4761
600690.SH,2025-05-06,0.4712
600660.SH,2025-05-06,0.4646
601919.SH,2025-05-06,0.4644
000568.SZ,2025-05-06,0.4616
601012.SH,2025-05-06,0.4555
300498.SZ,2025-05-06,0.4545
300274.SZ,2025-05-06,0.4511
601857.SH,2025-05-06,0.451
688008.SH,2025-05-06,0.4507
600406.SH,2025-05-06,0.4481
002230.SZ,2025-05-06,0.4417
601169.SH,2025-05-06,0.4402
603986.SH,2025-05-06,0.4377
600050.SH,2025-05-06,0.4355
601766.SH,2025-05-06,0.4287
000338.SZ,2025-05-06,0.4207
601688.SH,2025-05-06,0.4132
688012.SH,2025-05-06,0.4113
600028.SH,2025-05-06,0.4112
000100.SZ,2025-05-06,0.4027
002142.SZ,2025-05-06,0.3966
300308.SZ,2025-05-06,0.3885
601985.SH,2025-05-06,0.382
600104.SH,2025-05-06,0.3791
002027.SZ,2025-05-06,0.377
000425.SZ,2025-05-06,0.375
601138.SH,2025-05-06,0.3736
601225.SH,2025-05-06,0.3724
688111.SH,2025-05-06,0.3573
601818.SH,2025-05-06,0.3498
603288.SH,2025-05-06,0.3484
300502.SZ,2025-05-06,0.3317
601006.SH,2025-05-06,0.3313
600150.SH,2025-05-06,0.3308
600111.SH,2025-05-06,0.3108
601888.SH,2025-05-06,0.3102
600436.SH,2025-05-06,0.3096
300015.SZ,2025-05-06,0.3079
600905.SH,2025-05-06,0.3076
600999.SH,2025-05-06,0.3076
000625.SZ,2025-05-06,0.3075
601628.SH,2025-05-06,0.3064
002050.SZ,2025-05-06,0.3058
000792.SZ,2025-05-06,0.3057
601939.SH,2025-05-06,0.3038
600019.SH,2025-05-06,0.3029
600048.SH,2025-05-06,0.2998
000938.SZ,2025-05-06,0.2946
600089.SH,2025-05-06,0.2945
605499.SH,2025-05-06,0.2914
600585.SH,2025-05-06,0.2881
300033.SZ,2025-05-06,0.2859
601390.SH,2025-05-06,0.2855
601658.SH,2025-05-06,0.2841
600547.SH,2025-05-06,0.2792
601009.SH,2025-05-06,0.2788
600926.SH,2025-05-06,0.2773
688271.SH,2025-05-06,0.2765
000977.SZ,2025-05-06,0.2693
002241.SZ,2025-05-06,0.2684
300014.SZ,2025-05-06,0.2609
600938.SH,2025-05-06,0.2605
002179.SZ,2025-05-06,0.2581
601600.SH,2025-05-06,0.2572
000538.SZ,2025-05-06,0.2532
603993.SH,2025-05-06,0.2508
600584.SH,2025-05-06,0.2456
600958.SH,2025-05-06,0.2428
601989.SH,2025-05-06,0.2405
600760.SH,2025-05-06,0.2381
603799.SH,2025-05-06,0.2339
000002.SZ,2025-05-06,0.2324
000776.SZ,2025-05-06,0.232
300408.SZ,2025-05-06,0.2299
600015.SH,2025-05-06,0.2291
002422.SZ,2025-05-06,0.2289
002311.SZ,2025-05-06,0.2261
601916.SH,2025-05-06,0.2246
600438.SH,2025-05-06,0.2245
002049.SZ,2025-05-06,0.2236
600893.SH,2025-05-06,0.2216
002028.SZ,2025-05-06,0.2208
601838.SH,2025-05-06,0.215
000166.SZ,2025-05-06,0.2145
300433.SZ,2025-05-06,0.2142
601100.SH,2025-05-06,0.209
600415.SH,2025-05-06,0.2083
600010.SH,2025-05-06,0.2077
002304.SZ,2025-05-06,0.2072
600489.SH,2025-05-06,0.2045
601669.SH,2025-05-06,0.2041
601336.SH,2025-05-06,0.2026
600570.SH,2025-05-06,0.2021
601377.SH,2025-05-06,0.2013
002463.SZ,2025-05-06,0.2011
600009.SH,2025-05-06,0.2006
600795.SH,2025-05-06,0.2006
601995.SH,2025-05-06,0.195
601360.SH,2025-05-06,0.1902
000157.SZ,2025-05-06,0.1897
601901.SH,2025-05-06,0.1874
600160.SH,2025-05-06,0.1849
601186.SH,2025-05-06,0.1808
601689.SH,2025-05-06,0.18
600886.SH,2025-05-06,0.179
600066.SH,2025-05-06,0.1774
688036.SH,2025-05-06,0.1768
603369.SH,2025-05-06,0.176
300442.SZ,2025-05-06,0.1737
600989.SH,2025-05-06,0.1735
002460.SZ,2025-05-06,0.1734
601881.SH,2025-05-06,0.1717
000975.SZ,2025-05-06,0.1716
002001.SZ,2025-05-06,0.1698
000963.SZ,2025-05-06,0.1695
300661.SZ,2025-05-06,0.1672
600115.SH,2025-05-06,0.1664
001979.SZ,2025-05-06,0.1659
601058.SH,2025-05-06,0.1658
600674.SH,2025-05-06,0.1655
600346.SH,2025-05-06,0.165
000768.SZ,2025-05-06,0.1632
600011.SH,2025-05-06,0.1618
601788.SH,2025-05-06,0.1599
600029.SH,2025-05-06,0.1593
002236.SZ,2025-05-06,0.1589
601800.SH,2025-05-06,0.1585
000807.SZ,2025-05-06,0.1579
002252.SZ,2025-05-06,0.1565
002736.SZ,2025-05-06,0.1554
002648.SZ,2025-05-06,0.1549
600183.SH,2025-05-06,0.1545
601066.SH,2025-05-06,0.1521
600745.SH,2025-05-06,0.152
600426.SH,2025-05-06,0.1516
600588.SH,2025-05-06,0.1513
000661.SZ,2025-05-06,0.1507
600196.SH,2025-05-06,0.1506
002466.SZ,2025-05-06,0.1506
002920.SZ,2025-05-06,0.1486
688126.SH,2025-05-06,0.1479
600460.SH,2025-05-06,0.1474
601878.SH,2025-05-06,0.1466
000408.SZ,2025-05-06,0.1457
688169.SH,2025-05-06,0.1455
600176.SH,2025-05-06,0.1444
000786.SZ,2025-05-06,0.1439
601868.SH,2025-05-06,0.1439
601633.SH,2025-05-06,0.1434
300782.SZ,2025-05-06,0.1427
300418.SZ,2025-05-06,0.1413
002601.SZ,2025-05-06,0.1408
601998.SH,2025-05-06,0.14
003816.SZ,2025-05-06,0.14
600741.SH,2025-05-06,0.1399
601111.SH,2025-05-06,0.1396
601117.SH,2025-05-06,0.1369
601021.SH,2025-05-06,0.1349
000596.SZ,2025-05-06,0.1343
600600.SH,2025-05-06,0.1327
600372.SH,2025-05-06,0.1324
301269.SZ,2025-05-06,0.1319
002493.SZ,2025-05-06,0.1312
300896.SZ,2025-05-06,0.1306
001965.SZ,2025-05-06,0.13
000895.SZ,2025-05-06,0.1286
600219.SH,2025-05-06,0.1282
002129.SZ,2025-05-06,0.1255
600085.SH,2025-05-06,0.1254
688396.SH,2025-05-06,0.1241
603392.SH,2025-05-06,0.1235
300759.SZ,2025-05-06,0.1235
600515.SH,2025-05-06,0.1234
000630.SZ,2025-05-06,0.1232
600482.SH,2025-05-06,0.1217
601877.SH,2025-05-06,0.1198
300347.SZ,2025-05-06,0.1193
002709.SZ,2025-05-06,0.1191
300394.SZ,2025-05-06,0.1191
002555.SZ,2025-05-06,0.1189
002916.SZ,2025-05-06,0.1186
000301.SZ,2025-05-06,0.118
600845.SH,2025-05-06,0.1178
300122.SZ,2025-05-06,0.1167
600039.SH,2025-05-06,0.1164
601319.SH,2025-05-06,0.1159
688506.SH,2025-05-06,0.1147
600161.SH,2025-05-06,0.1139
605117.SH,2025-05-06,0.1138
002074.SZ,2025-05-06,0.1136
600233.SH,2025-05-06,0.1134
600362.SH,2025-05-06,0.113
600188.SH,2025-05-06,0.1115
688223.SH,2025-05-06,0.1108
002180.SZ,2025-05-06,0.1108
300450.SZ,2025-05-06,0.1107
002271.SZ,2025-05-06,0.1106
000876.SZ,2025-05-06,0.1104
603296.SH,2025-05-06,0.1085
600023.SH,2025-05-06,0.1068
000999.SZ,2025-05-06,0.1061
601618.SH,2025-05-06,0.1046
300832.SZ,2025-05-06,0.1026
002938.SZ,2025-05-06,0.1012
601607.SH,2025-05-06,0.0997
601872.SH,2025-05-06,0.099
600027.SH,2025-05-06,0.0989
600875.SH,2025-05-06,0.0986
002459.SZ,2025-05-06,0.0973
601799.SH,2025-05-06,0.0972
300999.SZ,2025-05-06,0.0948
300316.SZ,2025-05-06,0.0932
600332.SH,2025-05-06,0.0928
601898.SH,2025-05-06,0.0919
600803.SH,2025-05-06,0.0917
603260.SH,2025-05-06,0.0917
000983.SZ,2025-05-06,0.0915
603659.SH,2025-05-06,0.0911
002007.SZ,2025-05-06,0.0904
000617.SZ,2025-05-06,0.09
600061.SH,2025-05-06,0.0897
601238.SH,2025-05-06,0.0886
300413.SZ,2025-05-06,0.0867
600918.SH,2025-05-06,0.0858
600025.SH,2025-05-06,0.0854
300628.SZ,2025-05-06,0.0853
002812.SZ,2025-05-06,0.0818
600018.SH,2025-05-06,0.0764
600026.SH,2025-05-06,0.0745
688599.SH,2025-05-06,0.0742
601059.SH,2025-05-06,0.0729
603195.SH,2025-05-06,0.0693
688009.SH,2025-05-06,0.0659
601699.SH,2025-05-06,0.0656
603806.SH,2025-05-06,0.0652
688472.SH,2025-05-06,0.065
601698.SH,2025-05-06,0.0622
603833.SH,2025-05-06,0.0607
688187.SH,2025-05-06,0.0602
000708.SZ,2025-05-06,0.0596
688303.SH,2025-05-06,0.0591
601865.SH,2025-05-06,0.0588
601236.SH,2025-05-06,0.0533
601136.SH,2025-05-06,0.0528
688082.SH,2025-05-06,0.0468
601808.SH,2025-05-06,0.0398
300979.SZ,2025-05-06,0.0392
600377.SH,2025-05-06,0.0372
000800.SZ,2025-05-06,0.0357
001289.SZ,2025-05-06,0.0127
600519.SH,2025-06-30,4.248
300750.SZ,2025-06-30,3.198
601318.SH,2025-06-30,2.865
600036.SH,2025-06-30,2.729
601166.SH,2025-06-30,1.861
600900.SH,2025-06-30,1.769
000333.SZ,2025-06-30,1.704
601899.SH,2025-06-30,1.541
002594.SZ,2025-06-30,1.442
300059.SZ,2025-06-30,1.403
600030.SH,2025-06-30,1.294
601398.SH,2025-06-30,1.276
600276.SH,2025-06-30,1.112
000858.SZ,2025-06-30,1.107
601211.SH,2025-06-30,1.039
601328.SH,2025-06-30,1.024
000651.SZ,2025-06-30,0.966
601288.SH,2025-06-30,0.901
600887.SH,2025-06-30,0.846
002475.SZ,2025-06-30,0.844
600919.SH,2025-06-30,0.841
688981.SH,2025-06-30,0.841
603259.SH,2025-06-30,0.835
601816.SH,2025-06-30,0.81
600000.SH,2025-06-30,0.782
000725.SZ,2025-06-30,0.703
002371.SZ,2025-06-30,0.68
300760.SZ,2025-06-30,0.654
601088.SH,2025-06-30,0.642
688041.SH,2025-06-30,0.63
300308.SZ,2025-06-30,0.622
601601.SH,2025-06-30,0.616
300502.SZ,2025-06-30,0.605
688256.SH,2025-06-30,0.602
300124.SZ,2025-06-30,0.585
601728.SH,2025-06-30,0.577
601668.SH,2025-06-30,0.572
600016.SH,2025-06-30,0.566
002352.SZ,2025-06-30,0.564
000001.SZ,2025-06-30,0.562
002714.SZ,2025-06-30,0.551
002230.SZ,2025-06-30,0.531
601127.SH,2025-06-30,0.526
603501.SH,2025-06-30,0.522
600031.SH,2025-06-30,0.511
601229.SH,2025-06-30,0.506
000063.SZ,2025-06-30,0.502
603019.SH,2025-06-30,0.494
002415.SZ,2025-06-30,0.491
600309.SH,2025-06-30,0.49
600941.SH,2025-06-30,0.488
601169.SH,2025-06-30,0.485
300274.SZ,2025-06-30,0.472
601857.SH,2025-06-30,0.465
601919.SH,2025-06-30,0.455
688008.SH,2025-06-30,0.45
600690.SH,2025-06-30,0.446
600660.SH,2025-06-30,0.438
601012.SH,2025-06-30,0.437
601688.SH,2025-06-30,0.437
300498.SZ,2025-06-30,0.436
002142.SZ,2025-06-30,0.433
600406.SH,2025-06-30,0.432
600809.SH,2025-06-30,0.413
601766.SH,2025-06-30,0.411
601138.SH,2025-06-30,0.407
603986.SH,2025-06-30,0.403
600050.SH,2025-06-30,0.401
000338.SZ,2025-06-30,0.4
000568.SZ,2025-06-30,0.4
600028.SH,2025-06-30,0.395
000100.SZ,2025-06-30,0.39
601988.SH,2025-06-30,0.386
688012.SH,2025-06-30,0.383
601006.SH,2025-06-30,0.383
600926.SH,2025-06-30,0.371
601818.SH,2025-06-30,0.37
601985.SH,2025-06-30,0.368
601225.SH,2025-06-30,0.358
600104.SH,2025-06-30,0.357
002027.SZ,2025-06-30,0.354
600150.SH,2025-06-30,0.349
601628.SH,2025-06-30,0.329
601009.SH,2025-06-30,0.328
605499.SH,2025-06-30,0.313
600999.SH,2025-06-30,0.313
603288.SH,2025-06-30,0.311
688111.SH,2025-06-30,0.311
600760.SH,2025-06-30,0.31
000425.SZ,2025-06-30,0.307
000625.SZ,2025-06-30,0.304
000792.SZ,2025-06-30,0.304
601939.SH,2025-06-30,0.304
688271.SH,2025-06-30,0.303
600111.SH,2025-06-30,0.302
600938.SH,2025-06-30,0.3
600905.SH,2025-06-30,0.292
600436.SH,2025-06-30,0.29
600089.SH,2025-06-30,0.289
601658.SH,2025-06-30,0.289
601888.SH,2025-06-30,0.286
603993.SH,2025-06-30,0.284
002050.SZ,2025-06-30,0.283
300033.SZ,2025-06-30,0.282
300015.SZ,2025-06-30,0.279
600048.SH,2025-06-30,0.279
600019.SH,2025-06-30,0.277
600547.SH,2025-06-30,0.277
601390.SH,2025-06-30,0.276
002463.SZ,2025-06-30,0.275
002241.SZ,2025-06-30,0.273
600415.SH,2025-06-30,0.272
300014.SZ,2025-06-30,0.27
601825.SH,2025-06-30,0.269
601600.SH,2025-06-30,0.268
601989.SH,2025-06-30,0.254
000977.SZ,2025-06-30,0.252
600585.SH,2025-06-30,0.247
600893.SH,2025-06-30,0.246
002179.SZ,2025-06-30,0.246
601916.SH,2025-06-30,0.245
601838.SH,2025-06-30,0.245
600570.SH,2025-06-30,0.244
600958.SH,2025-06-30,0.243
603799.SH,2025-06-30,0.242
600015.SH,2025-06-30,0.242
000538.SZ,2025-06-30,0.239
000776.SZ,2025-06-30,0.238
002311.SZ,2025-06-30,0.234
601336.SH,2025-06-30,0.234
600584.SH,2025-06-30,0.231
000938.SZ,2025-06-30,0.23
002028.SZ,2025-06-30,0.218
000166.SZ,2025-06-30,0.217
600438.SH,2025-06-30,0.217
601998.SH,2025-06-30,0.216
002049.SZ,2025-06-30,0.215
300408.SZ,2025-06-30,0.215
300433.SZ,2025-06-30,0.213
601077.SH,2025-06-30,0.212
000002.SZ,2025-06-30,0.21
600795.SH,2025-06-30,0.207
601377.SH,2025-06-30,0.205
600489.SH,2025-06-30,0.204
601669.SH,2025-06-30,0.201
601995.SH,2025-06-30,0.198
601689.SH,2025-06-30,0.197
600010.SH,2025-06-30,0.194
002422.SZ,2025-06-30,0.193
600009.SH,2025-06-30,0.19
002304.SZ,2025-06-30,0.187
600160.SH,2025-06-30,0.186
601100.SH,2025-06-30,0.185
002460.SZ,2025-06-30,0.183
000768.SZ,2025-06-30,0.182
300394.SZ,2025-06-30,0.179
601881.SH,2025-06-30,0.179
601186.SH,2025-06-30,0.177
600183.SH,2025-06-30,0.176
002252.SZ,2025-06-30,0.175
688036.SH,2025-06-30,0.174
000157.SZ,2025-06-30,0.172
601360.SH,2025-06-30,0.171
000963.SZ,2025-06-30,0.17
600989.SH,2025-06-30,0.17
600886.SH,2025-06-30,0.17
002074.SZ,2025-06-30,0.169
601788.SH,2025-06-30,0.169
601058.SH,2025-06-30,0.166
600115.SH,2025-06-30,0.165
300442.SZ,2025-06-30,0.164
000408.SZ,2025-06-30,0.161
000807.SZ,2025-06-30,0.16
002466.SZ,2025-06-30,0.159
002736.SZ,2025-06-30,0.159
600066.SH,2025-06-30,0.158
002001.SZ,2025-06-30,0.157
